rank,name,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,number_students,student_staff_ratio,intl_students,year,overall_score_n,teaching_score_n,research_score_n,citations_score_n,industry_income_score_n,international_outlook_score_n,number_students_n,student_staff_ratio_n,intl_students_n
618.0,Austral University of Chile,36.49,16.7,9.7,14.2,41.1,45.2,13794.0,0.18,0.01,2016,0.38,0.17,0.1,0.14,0.41,0.45,0.04,0.11,0.01
619.0,Beijing Institute of Technology,36.47,25.9,21.7,9.1,87.6,16.9,24161.26,0.19,0.13,2016,0.38,0.27,0.22,0.09,0.88,0.17,0.06,0.12,0.16
620.0,Belarusian State University,36.45,20.2,8.7,6.0,28.0,48.2,29303.0,0.11,0.06,2016,0.38,0.21,0.09,0.06,0.28,0.48,0.08,0.07,0.07
621.0,University of Belgrade,36.43,20.4,13.2,14.0,45.6,30.5,96968.0,0.28,0.05,2016,0.38,0.21,0.13,0.14,0.46,0.31,0.26,0.17,0.06
622.0,"Birla Institute of Technology and Science, Pilani",36.41,18.3,8.3,17.4,29.6,13.7,11837.0,0.2,0.0,2016,0.38,0.19,0.08,0.17,0.3,0.14,0.03,0.12,0.0
623.0,University of Bradford,36.39,18.7,15.9,22.7,32.7,79.1,11065.0,0.2,0.32,2016,0.38,0.2,0.16,0.23,0.33,0.79,0.03,0.12,0.39
624.0,University of Brasília,36.38,21.9,7.4,10.4,46.87,24.1,45880.0,0.14,0.02,2016,0.38,0.23,0.07,0.1,0.47,0.24,0.12,0.09,0.02
625.0,University of Brighton,36.36,16.7,10.7,20.1,29.4,62.8,16924.0,0.2,0.19,2016,0.38,0.17,0.11,0.2,0.29,0.63,0.04,0.12,0.23
626.0,University of Bucharest,36.34,34.3,11.5,9.9,29.5,21.3,31806.0,0.25,0.02,2016,0.38,0.36,0.12,0.1,0.3,0.21,0.08,0.15,0.02
627.0,Budapest University of Technology and Economics,36.32,17.1,13.7,21.6,39.7,30.4,22447.0,0.22,0.04,2016,0.38,0.18,0.14,0.22,0.4,0.3,0.06,0.13,0.05
628.0,Cairo University,36.3,18.9,11.1,11.9,30.3,31.0,231941.0,0.39,0.03,2016,0.38,0.2,0.11,0.12,0.3,0.31,0.61,0.24,0.04
629.0,University of Calcutta,36.28,34.7,8.7,19.8,29.2,13.1,18511.0,0.32,0.0,2016,0.38,0.36,0.09,0.2,0.29,0.13,0.05,0.2,0.0
630.0,"California State University, Long Beach",36.26,11.6,10.4,23.3,46.87,18.9,29594.0,0.32,0.05,2016,0.38,0.12,0.11,0.23,0.47,0.19,0.08,0.2,0.06
631.0,Capital Medical University,36.24,26.3,14.9,16.3,28.8,18.8,11506.0,0.07,0.03,2016,0.38,0.28,0.15,0.16,0.29,0.19,0.03,0.04,0.04
632.0,University of Castilla-La Mancha,36.22,18.4,10.3,30.5,29.7,28.6,26381.0,0.14,0.03,2016,0.38,0.19,0.1,0.3,0.3,0.29,0.07,0.09,0.04
633.0,University of Central Lancashire,36.2,15.7,9.4,28.2,28.9,54.1,18542.0,0.18,0.17,2016,0.38,0.16,0.09,0.28,0.29,0.54,0.05,0.11,0.21
634.0,University of Cergy-Pontoise,36.18,18.7,6.3,13.2,28.6,49.1,17000.0,0.09,0.11,2016,0.38,0.2,0.06,0.13,0.29,0.49,0.04,0.06,0.13
635.0,Chang Gung University,36.16,19.3,24.7,27.6,31.9,15.7,7506.0,0.13,0.0,2016,0.38,0.2,0.25,0.28,0.32,0.16,0.02,0.08,0.0
636.0,Carlos III University of Madrid,36.14,23.2,17.4,24.8,34.8,44.7,15730.0,0.11,0.09,2016,0.38,0.24,0.18,0.25,0.35,0.45,0.04,0.07,0.11
637.0,"University of Chemistry and Technology, Prague",36.12,21.6,12.0,17.4,38.9,46.3,4699.0,0.11,0.19,2016,0.38,0.23,0.12,0.17,0.39,0.46,0.01,0.07,0.23
638.0,Chiang Mai University,36.1,17.8,9.4,30.0,32.3,34.9,35617.0,0.16,0.01,2016,0.38,0.19,0.09,0.3,0.32,0.35,0.09,0.1,0.01
639.0,Chiba University,36.08,26.9,16.8,24.8,55.3,21.0,14554.0,0.12,0.05,2016,0.38,0.28,0.17,0.25,0.55,0.21,0.04,0.07,0.06
640.0,China University of Geosciences (Wuhan),36.06,21.1,21.4,21.5,64.5,16.1,29483.0,0.21,0.03,2016,0.38,0.22,0.22,0.22,0.64,0.16,0.08,0.13,0.04
641.0,China University of Petroleum (Beijing),36.04,23.6,26.6,4.0,100.0,15.9,14579.0,0.19,0.06,2016,0.38,0.25,0.27,0.04,1.0,0.16,0.04,0.12,0.07
642.0,Chonbuk National University,36.02,19.7,14.7,24.5,33.3,27.2,23270.0,0.15,0.03,2016,0.38,0.21,0.15,0.24,0.33,0.27,0.06,0.09,0.04
643.0,Chongqing University,36.01,19.5,15.5,8.7,73.8,15.5,43955.0,0.16,0.03,2016,0.38,0.2,0.16,0.09,0.74,0.16,0.12,0.1,0.04
644.0,Chonnam National University,35.99,17.5,11.7,29.1,31.4,20.4,35779.0,0.18,0.03,2016,0.38,0.18,0.12,0.29,0.31,0.2,0.09,0.11,0.04
645.0,Chulalongkorn University,35.97,23.8,14.1,16.7,37.8,32.8,38719.0,0.14,0.02,2016,0.38,0.25,0.14,0.17,0.38,0.33,0.1,0.09,0.02
646.0,Chung Yuan Christian University,35.95,15.9,22.1,17.4,41.9,18.7,15020.0,0.3,0.03,2016,0.38,0.17,0.22,0.17,0.42,0.19,0.04,0.18,0.04
647.0,Chungnam National University,35.93,23.2,17.7,13.2,39.9,19.8,18361.0,0.17,0.03,2016,0.38,0.24,0.18,0.13,0.4,0.2,0.05,0.1,0.04
648.0,Clemson University,35.91,21.4,19.7,27.0,35.8,34.6,19198.0,0.17,0.08,2016,0.38,0.22,0.2,0.27,0.36,0.35,0.05,0.1,0.1
649.0,Comenius University in Bratislava,35.89,23.0,10.3,19.6,28.0,46.9,20879.0,0.1,0.1,2016,0.38,0.24,0.1,0.2,0.28,0.47,0.06,0.06,0.12
650.0,Coventry University,35.87,17.1,7.7,18.4,29.1,69.6,21934.0,0.15,0.35,2016,0.38,0.18,0.08,0.18,0.29,0.7,0.06,0.09,0.43
651.0,Dalian University of Technology,35.85,22.6,19.0,23.5,93.3,20.7,34326.0,0.15,0.02,2016,0.38,0.24,0.19,0.24,0.93,0.21,0.09,0.09,0.02
652.0,University of Debrecen,35.83,17.3,11.4,20.9,46.87,49.0,29714.0,0.2,0.13,2016,0.38,0.18,0.12,0.21,0.47,0.49,0.08,0.12,0.16
653.0,University of Delhi,35.81,29.8,10.8,19.1,28.2,15.4,32567.0,0.23,0.01,2016,0.38,0.31,0.11,0.19,0.28,0.15,0.09,0.14,0.01
654.0,University of Dhaka,35.8,21.7,7.2,9.6,46.87,37.2,62716.0,0.07,0.05,2016,0.38,0.23,0.07,0.1,0.47,0.37,0.17,0.04,0.06
655.0,Dublin Institute of Technology,35.78,16.1,8.8,20.7,28.1,70.5,13839.0,0.19,0.25,2016,0.38,0.17,0.09,0.21,0.28,0.71,0.04,0.12,0.3
656.0,Ehime University,35.76,19.2,11.3,17.5,37.8,20.9,8394.0,0.1,0.01,2016,0.38,0.2,0.11,0.18,0.38,0.21,0.02,0.06,0.01
657.0,University of Electronic Science and Technology of China,35.74,20.5,12.9,8.8,28.0,13.4,21689.0,0.1,0.0,2016,0.38,0.21,0.13,0.09,0.28,0.13,0.06,0.06,0.0
658.0,Eötvös Loránd University,35.72,21.3,12.1,30.6,29.3,43.0,28698.0,0.22,0.04,2016,0.38,0.22,0.12,0.31,0.29,0.43,0.08,0.13,0.05
659.0,Erciyes University,35.7,15.5,10.9,18.0,30.3,17.2,28079.0,0.28,0.02,2016,0.38,0.16,0.11,0.18,0.3,0.17,0.07,0.17,0.02
660.0,Federal University of Bahia,35.68,18.2,8.1,14.3,46.87,19.7,39861.0,0.18,0.01,2016,0.37,0.19,0.08,0.14,0.47,0.2,0.11,0.11,0.01
661.0,Federal University of Minas Gerais,35.66,27.9,15.4,23.1,30.7,21.6,42612.0,0.14,0.01,2016,0.37,0.29,0.16,0.23,0.31,0.22,0.11,0.09,0.01
662.0,Federal University of Paraná (UFPR),35.65,24.6,9.6,7.0,46.87,15.5,21850.0,0.11,0.01,2016,0.37,0.26,0.1,0.07,0.47,0.16,0.06,0.07,0.01
663.0,Federal University of Rio Grande do Sul,35.63,32.6,13.7,16.8,46.87,18.9,38743.0,0.15,0.01,2016,0.37,0.34,0.14,0.17,0.47,0.19,0.1,0.09,0.01
664.0,Federal University of Santa Catarina,35.61,26.0,12.2,14.2,42.9,21.0,26078.0,0.13,0.01,2016,0.37,0.27,0.12,0.14,0.43,0.21,0.07,0.08,0.01
665.0,Federal University of São Carlos,35.59,29.0,10.8,11.5,46.87,16.8,18587.0,0.17,0.0,2016,0.37,0.3,0.11,0.12,0.47,0.17,0.05,0.1,0.0
666.0,Federal University of Viçosa,35.57,39.7,14.5,3.9,59.0,15.0,13163.0,0.11,0.03,2016,0.37,0.42,0.15,0.04,0.59,0.15,0.03,0.07,0.04
667.0,Federal University of Lavras,35.55,25.8,16.4,3.0,46.87,14.5,10350.0,0.21,0.02,2016,0.37,0.27,0.17,0.03,0.47,0.15,0.03,0.13,0.02
668.0,Feng Chia University,35.53,14.6,13.7,34.4,33.9,21.1,20213.0,0.24,0.07,2016,0.37,0.15,0.14,0.34,0.34,0.21,0.05,0.15,0.09
669.0,Florida Institute of Technology,35.52,20.4,13.5,24.6,33.4,62.4,4408.0,0.14,0.26,2016,0.37,0.21,0.14,0.25,0.33,0.62,0.01,0.09,0.32
670.0,Fu Jen Catholic University,35.5,14.4,9.8,18.2,47.0,19.1,25951.0,0.23,0.04,2016,0.37,0.15,0.1,0.18,0.47,0.19,0.07,0.14,0.05
671.0,Gdańsk University of Technology,35.48,15.5,9.5,15.2,36.8,16.1,25217.0,0.23,0.01,2016,0.37,0.16,0.1,0.15,0.37,0.16,0.07,0.14,0.01
672.0,University of Ghana,35.46,15.6,15.6,19.5,46.87,48.4,37274.0,0.38,0.02,2016,0.37,0.16,0.16,0.2,0.47,0.48,0.1,0.23,0.02
673.0,Gifu University,35.44,25.4,16.9,14.7,32.8,18.5,7318.0,0.12,0.04,2016,0.37,0.27,0.17,0.15,0.33,0.19,0.02,0.07,0.05
674.0,Glasgow Caledonian University,35.42,17.1,10.4,24.2,29.9,55.0,13527.0,0.22,0.16,2016,0.37,0.18,0.11,0.24,0.3,0.55,0.04,0.13,0.2
675.0,University of Greenwich,35.41,15.7,9.5,17.7,30.0,81.8,18096.0,0.25,0.32,2016,0.37,0.16,0.1,0.18,0.3,0.82,0.05,0.15,0.39
676.0,Hacettepe University,35.39,21.0,11.8,19.7,28.2,19.6,39606.0,0.2,0.04,2016,0.37,0.22,0.12,0.2,0.28,0.2,0.1,0.12,0.05
677.0,University of Huddersfield,35.37,17.4,5.4,16.5,28.0,55.2,15436.0,0.18,0.25,2016,0.37,0.18,0.05,0.16,0.28,0.55,0.04,0.11,0.3
678.0,Hunan University,35.35,18.3,15.0,21.2,46.7,14.8,42756.0,0.25,0.02,2016,0.37,0.19,0.15,0.21,0.47,0.15,0.11,0.15,0.02
679.0,University of Ibadan,35.33,22.7,11.1,4.6,29.2,26.1,26247.0,0.17,0.01,2016,0.37,0.24,0.11,0.05,0.29,0.26,0.07,0.1,0.01
680.0,University of Indonesia,35.32,18.1,8.0,13.9,40.0,37.2,43565.0,0.16,0.0,2016,0.37,0.19,0.08,0.14,0.4,0.37,0.11,0.1,0.0
681.0,Inha University,35.3,20.7,20.0,22.5,64.7,23.5,20353.0,0.24,0.03,2016,0.37,0.22,0.2,0.22,0.65,0.24,0.05,0.15,0.04
682.0,I-Shou University,35.28,12.8,11.5,13.3,41.0,24.8,16263.0,0.3,0.1,2016,0.37,0.13,0.12,0.13,0.41,0.25,0.04,0.18,0.12
683.0,Istanbul University,35.26,26.0,23.3,10.0,100.0,20.0,82096.0,0.41,0.06,2016,0.37,0.27,0.24,0.1,1.0,0.2,0.22,0.25,0.07
684.0,Jagiellonian University,35.24,24.0,14.4,30.7,28.0,33.5,42835.0,0.12,0.05,2016,0.37,0.25,0.15,0.31,0.28,0.34,0.11,0.07,0.06
685.0,Jilin University,35.22,28.2,14.4,14.6,42.1,20.3,65605.0,0.14,0.03,2016,0.37,0.29,0.15,0.15,0.42,0.2,0.17,0.09,0.04
686.0,University of Jordan,35.21,19.0,7.7,7.8,28.8,53.7,35577.0,0.14,0.13,2016,0.37,0.2,0.08,0.08,0.29,0.54,0.09,0.09,0.16
687.0,Jordan University of Science and Technology,35.19,16.4,6.2,16.4,31.4,62.2,24686.0,0.16,0.23,2016,0.37,0.17,0.06,0.16,0.31,0.62,0.07,0.1,0.28
688.0,Juntendo University,35.17,32.3,10.5,24.0,51.1,16.7,3955.0,0.04,0.01,2016,0.37,0.34,0.11,0.24,0.51,0.17,0.01,0.02,0.01
689.0,K.N. Toosi University of Technology,35.15,20.9,18.1,22.5,45.5,7.1,7146.0,0.25,0.0,2016,0.37,0.22,0.18,0.22,0.46,0.07,0.02,0.15,0.0
690.0,Kaohsiung Medical University,35.14,20.6,22.2,20.5,33.2,19.9,7009.0,0.13,0.05,2016,0.37,0.22,0.22,0.2,0.33,0.2,0.02,0.08,0.06
691.0,Khon Kaen University,35.12,18.2,7.4,19.9,35.7,31.5,39669.0,0.17,0.01,2016,0.37,0.19,0.07,0.2,0.36,0.32,0.1,0.1,0.01
692.0,King Mongkut’s University of Technology Thonburi,35.1,18.2,11.4,36.2,70.3,28.5,17791.0,0.24,0.01,2016,0.37,0.19,0.12,0.36,0.7,0.29,0.05,0.15,0.01
693.0,Kingston University,35.08,16.9,12.1,26.7,28.5,76.8,20778.0,0.21,0.34,2016,0.37,0.18,0.12,0.27,0.28,0.77,0.05,0.13,0.41
694.0,Kinki University,35.06,18.5,7.9,30.0,33.2,17.0,31216.0,0.12,0.02,2016,0.37,0.19,0.08,0.3,0.33,0.17,0.08,0.07,0.02
695.0,Kobe University,35.05,27.8,15.4,24.3,45.1,21.1,15885.0,0.08,0.06,2016,0.37,0.29,0.16,0.24,0.45,0.21,0.04,0.05,0.07
696.0,Konkuk University,35.03,20.0,19.6,17.0,36.0,22.6,26483.0,0.24,0.06,2016,0.37,0.21,0.2,0.17,0.36,0.23,0.07,0.15,0.07
697.0,Kumamoto University,35.01,23.4,11.6,28.1,43.1,22.2,10226.0,0.08,0.05,2016,0.37,0.24,0.12,0.28,0.43,0.22,0.03,0.05,0.06
698.0,Kyungpook National University,34.99,21.1,16.0,18.1,34.9,21.7,27152.0,0.14,0.04,2016,0.37,0.22,0.16,0.18,0.35,0.22,0.07,0.09,0.05
699.0,Kyushu Institute of Technology,34.98,19.4,12.5,14.2,44.1,20.7,5890.0,0.12,0.04,2016,0.37,0.2,0.13,0.14,0.44,0.21,0.02,0.07,0.05
700.0,University of Latvia,34.96,22.6,10.2,20.9,28.3,31.5,15100.0,0.26,0.03,2016,0.37,0.24,0.1,0.21,0.28,0.32,0.04,0.16,0.04
701.0,Lille 1 University – Science and Technology,34.94,20.0,8.6,32.4,31.8,60.3,19599.0,0.14,0.18,2016,0.37,0.21,0.09,0.32,0.32,0.6,0.05,0.09,0.22
702.0,University of Lincoln,34.92,17.9,11.9,26.4,29.3,60.5,10665.0,0.19,0.11,2016,0.37,0.19,0.12,0.26,0.29,0.61,0.03,0.12,0.13
703.0,University of Ljubljana,34.9,24.9,13.6,24.0,32.3,34.5,48821.0,0.18,0.04,2016,0.37,0.26,0.14,0.24,0.32,0.35,0.13,0.11,0.05
704.0,University of Marrakech Cadi Ayyad,34.89,17.4,6.3,12.1,29.2,42.7,56060.0,0.39,0.01,2016,0.37,0.18,0.06,0.12,0.29,0.43,0.15,0.24,0.01
705.0,Miami University,34.87,19.2,15.7,36.1,30.2,24.8,16370.0,0.2,0.07,2016,0.37,0.2,0.16,0.36,0.3,0.25,0.04,0.12,0.09
706.0,Middlesex University,34.85,18.5,10.6,25.7,46.87,81.0,17753.0,0.25,0.44,2016,0.37,0.19,0.11,0.26,0.47,0.81,0.05,0.15,0.54
707.0,Moscow Institute of Physics and Technology,34.84,34.3,16.3,15.5,28.0,44.4,5395.0,0.07,0.12,2016,0.37,0.36,0.16,0.16,0.28,0.44,0.01,0.04,0.15
708.0,University of Murcia,34.82,19.3,11.7,28.0,29.5,28.3,31460.0,0.16,0.06,2016,0.37,0.2,0.12,0.28,0.3,0.28,0.08,0.1,0.07
709.0,Nagasaki University,34.8,22.8,10.8,14.3,46.87,21.9,9137.0,0.07,0.04,2016,0.37,0.24,0.11,0.14,0.47,0.22,0.02,0.04,0.05
710.0,University of Nairobi,34.78,13.7,9.0,19.5,28.0,45.5,72676.0,0.47,0.01,2016,0.37,0.14,0.09,0.2,0.28,0.46,0.19,0.29,0.01
711.0,National Chengchi University,34.77,18.4,12.5,14.0,31.3,33.1,16867.0,0.18,0.1,2016,0.37,0.19,0.13,0.14,0.31,0.33,0.04,0.11,0.12
712.0,National Chung Cheng University,34.75,21.3,20.3,15.7,40.8,14.2,11989.0,0.23,0.01,2016,0.37,0.22,0.21,0.16,0.41,0.14,0.03,0.14,0.01
713.0,National Chung Hsing University,34.73,20.2,16.8,24.5,42.5,16.9,15632.0,0.2,0.04,2016,0.36,0.21,0.17,0.24,0.42,0.17,0.04,0.12,0.05
714.0,National Taipei University of Technology,34.71,17.8,14.6,16.4,81.3,16.0,10227.0,0.16,0.03,2016,0.36,0.19,0.15,0.16,0.81,0.16,0.03,0.1,0.04
715.0,National Taiwan Ocean University,34.7,18.1,21.0,18.2,49.3,20.3,8240.0,0.21,0.05,2016,0.36,0.19,0.21,0.18,0.49,0.2,0.02,0.13,0.06
716.0,National University of Córdoba,34.68,16.0,9.0,12.5,28.6,28.1,108373.0,0.38,0.02,2016,0.36,0.17,0.09,0.12,0.29,0.28,0.29,0.23,0.02
717.0,National University of Science and Technology (MISiS),34.66,24.8,17.5,10.8,67.2,33.7,4441.0,0.07,0.13,2016,0.36,0.26,0.18,0.11,0.67,0.34,0.01,0.04,0.16
718.0,National University of Sciences and Technology,34.64,21.4,7.0,35.0,31.3,31.3,9808.0,0.08,0.03,2016,0.36,0.22,0.07,0.35,0.31,0.31,0.03,0.05,0.04
719.0,Niigata University,34.63,21.9,10.1,17.5,33.0,19.3,12460.0,0.08,0.03,2016,0.36,0.23,0.1,0.18,0.33,0.19,0.03,0.05,0.04
720.0,Northumbria University,34.61,17.7,10.9,29.2,29.1,55.1,22750.0,0.19,0.16,2016,0.36,0.19,0.11,0.29,0.29,0.55,0.06,0.12,0.2
721.0,Northwestern Polytechnical University,34.59,23.4,15.4,3.5,28.0,15.2,23056.0,0.14,0.03,2016,0.36,0.24,0.16,0.04,0.28,0.15,0.06,0.09,0.04
722.0,Nottingham Trent University,34.58,16.5,8.9,27.3,28.4,52.7,21852.0,0.17,0.18,2016,0.36,0.17,0.09,0.27,0.28,0.53,0.06,0.1,0.22
723.0,Oakland University,34.56,18.1,11.9,21.9,30.3,23.3,14584.0,0.2,0.02,2016,0.36,0.19,0.12,0.22,0.3,0.23,0.04,0.12,0.02
724.0,Ocean University of China,34.54,18.9,10.7,12.9,50.1,15.6,36205.0,0.21,0.01,2016,0.36,0.2,0.11,0.13,0.5,0.16,0.1,0.13,0.01
725.0,Ohio University,34.52,25.0,14.9,24.6,30.1,33.6,22224.0,0.2,0.1,2016,0.36,0.26,0.15,0.25,0.3,0.34,0.06,0.12,0.12
726.0,Okayama University,34.51,24.3,14.9,25.3,48.0,20.6,13035.0,0.09,0.03,2016,0.36,0.25,0.15,0.25,0.48,0.21,0.03,0.06,0.04
727.0,Osaka Prefecture University,34.49,21.6,10.2,17.5,41.5,17.6,8051.0,0.08,0.03,2016,0.36,0.23,0.1,0.18,0.42,0.18,0.02,0.05,0.04
728.0,University of Pardubice,34.47,15.9,11.9,11.1,28.3,23.4,10671.0,0.2,0.04,2016,0.36,0.17,0.12,0.11,0.28,0.23,0.03,0.12,0.05
729.0,University of Paris North – Paris 13,34.46,17.5,11.6,36.2,28.0,46.4,23026.0,0.23,0.22,2016,0.36,0.18,0.12,0.36,0.28,0.46,0.06,0.14,0.27
730.0,Paris-Sorbonne University – Paris 4,34.44,31.1,21.3,7.1,28.5,44.2,21580.0,0.27,0.21,2016,0.36,0.33,0.22,0.07,0.28,0.44,0.06,0.17,0.26
731.0,University of Patras,34.42,18.5,12.1,28.8,48.3,30.6,29251.0,0.41,0.04,2016,0.36,0.19,0.12,0.29,0.48,0.31,0.08,0.25,0.05
732.0,University of Pécs,34.41,19.7,9.0,23.4,28.4,50.8,21819.0,0.15,0.1,2016,0.36,0.21,0.09,0.23,0.28,0.51,0.06,0.09,0.12
733.0,Polytechnic University of Valencia,34.39,20.3,12.7,34.3,43.8,32.9,33172.0,0.14,0.07,2016,0.36,0.21,0.13,0.34,0.44,0.33,0.09,0.09,0.09
734.0,Pontifical Catholic University of Paraná,34.37,18.4,6.5,32.2,28.0,18.6,7741.0,0.11,0.02,2016,0.36,0.19,0.07,0.32,0.28,0.19,0.02,0.07,0.02
735.0,Pontifical Catholic University of Rio Grande do Sul (PUCRS),34.36,21.1,10.9,27.6,52.3,18.7,14797.0,0.1,0.0,2016,0.36,0.22,0.11,0.28,0.52,0.19,0.04,0.06,0.0
736.0,Pontifical Catholic University of Valparaíso,34.34,18.4,8.0,10.4,44.3,35.7,13493.0,0.1,0.0,2016,0.36,0.19,0.08,0.1,0.44,0.36,0.04,0.06,0.0
737.0,Prince of Songkla University,34.32,15.3,7.0,22.2,31.6,31.0,38274.0,0.16,0.01,2016,0.36,0.16,0.07,0.22,0.32,0.31,0.1,0.1,0.01
738.0,Qatar University,34.31,9.9,10.3,22.3,55.2,99.9,9583.0,0.19,0.42,2016,0.36,0.1,0.1,0.22,0.55,1.0,0.03,0.12,0.51
739.0,Rio de Janeiro State University (UERJ),34.29,21.7,9.1,12.3,30.8,16.8,28757.0,0.1,0.0,2016,0.36,0.23,0.09,0.12,0.31,0.17,0.08,0.06,0.0
740.0,Rochester Institute of Technology,34.27,17.4,13.4,25.1,30.4,29.8,12965.0,0.14,0.13,2016,0.36,0.18,0.14,0.25,0.3,0.3,0.03,0.09,0.16
741.0,Saitama University,34.26,18.6,9.6,23.4,29.6,20.6,7469.0,0.12,0.02,2016,0.36,0.19,0.1,0.23,0.3,0.21,0.02,0.07,0.02
742.0,University of Salford,34.24,20.8,12.1,21.2,28.8,66.4,16152.0,0.17,0.25,2016,0.36,0.22,0.12,0.21,0.29,0.66,0.04,0.1,0.3
743.0,"University of Santiago, Chile (USACH)",34.22,17.6,11.3,10.2,31.0,40.4,22739.0,0.24,0.01,2016,0.36,0.18,0.11,0.1,0.31,0.4,0.06,0.15,0.01
744.0,São Paulo State University (UNESP),34.21,28.0,22.6,6.7,40.1,18.7,50594.0,0.13,0.05,2016,0.36,0.29,0.23,0.07,0.4,0.19,0.13,0.08,0.06
745.0,Savitribai Phule Pune University,34.19,38.3,12.4,11.4,29.3,17.3,4858.0,0.15,0.03,2016,0.36,0.4,0.13,0.11,0.29,0.17,0.01,0.09,0.04
746.0,University of Science and Technology Beijing,34.17,25.1,22.4,6.9,89.7,15.6,22780.0,0.15,0.04,2016,0.36,0.26,0.23,0.07,0.9,0.16,0.06,0.09,0.05
747.0,Sejong University,34.16,18.9,12.2,38.7,35.4,25.2,11704.0,0.16,0.03,2016,0.36,0.2,0.12,0.39,0.35,0.25,0.03,0.1,0.04
748.0,University of Seoul,34.14,22.8,17.5,21.4,28.9,18.7,10243.0,0.19,0.03,2016,0.36,0.24,0.18,0.21,0.29,0.19,0.03,0.12,0.04
749.0,Shahid Beheshti University,34.12,20.5,19.0,11.4,58.9,13.8,17800.0,0.25,0.01,2016,0.36,0.21,0.19,0.11,0.59,0.14,0.05,0.15,0.01
750.0,Shanghai University,34.11,19.1,16.1,14.8,45.7,15.8,46044.0,0.18,0.03,2016,0.36,0.2,0.16,0.15,0.46,0.16,0.12,0.11,0.04
751.0,Shantou University,34.09,17.6,9.1,28.3,30.7,30.7,9593.0,0.14,0.0,2016,0.36,0.18,0.09,0.28,0.31,0.31,0.03,0.09,0.0
752.0,Sheffield Hallam University,34.07,17.3,9.4,20.1,28.6,47.0,27477.0,0.19,0.15,2016,0.36,0.18,0.09,0.2,0.29,0.47,0.07,0.12,0.18
753.0,Shinshu University,34.06,20.8,8.3,22.0,31.6,20.3,11232.0,0.1,0.03,2016,0.36,0.22,0.08,0.22,0.32,0.2,0.03,0.06,0.04
754.0,Showa University,34.04,28.5,7.9,7.0,46.87,14.0,3675.0,0.02,0.0,2016,0.36,0.3,0.08,0.07,0.47,0.14,0.01,0.01,0.0
755.0,Sichuan University,34.02,25.0,18.4,16.1,90.8,15.7,65035.0,0.14,0.02,2016,0.36,0.26,0.19,0.16,0.91,0.16,0.17,0.09,0.02
756.0,University of Silesia in Katowice,34.01,17.7,8.0,20.4,28.1,18.5,32764.0,0.17,0.01,2016,0.36,0.19,0.08,0.2,0.28,0.19,0.09,0.1,0.01
757.0,Slovak University of Technology in Bratislava,33.99,23.3,8.6,24.9,33.2,30.6,16400.0,0.15,0.02,2016,0.36,0.24,0.09,0.25,0.33,0.31,0.04,0.09,0.02
758.0,Sogang University,33.98,21.5,24.8,20.5,46.8,27.7,10625.0,0.24,0.07,2016,0.36,0.22,0.25,0.2,0.47,0.28,0.03,0.15,0.09
759.0,Sophia University,33.96,22.0,9.4,5.3,29.5,32.8,12799.0,0.24,0.08,2016,0.36,0.23,0.09,0.05,0.3,0.33,0.03,0.15,0.1
760.0,University of South Africa,33.94,18.4,11.3,9.4,28.8,28.7,197102.0,1.08,0.09,2016,0.36,0.19,0.11,0.09,0.29,0.29,0.52,0.66,0.11
761.0,Southern Federal University,33.93,21.9,8.2,9.2,39.5,17.3,27556.0,0.09,0.03,2016,0.36,0.23,0.08,0.09,0.4,0.17,0.07,0.06,0.04
762.0,University of Southern Mississippi,33.91,21.0,11.8,20.1,39.9,20.8,14569.0,0.18,0.03,2016,0.36,0.22,0.12,0.2,0.4,0.21,0.04,0.11,0.04
763.0,University of Southern Queensland,33.89,18.4,13.1,14.4,28.8,63.0,13761.0,0.29,0.21,2016,0.36,0.19,0.13,0.14,0.29,0.63,0.04,0.18,0.26
764.0,Suez Canal University,33.88,22.6,5.9,16.0,46.87,31.6,16817.0,0.06,0.13,2016,0.36,0.24,0.06,0.16,0.47,0.32,0.04,0.04,0.16
765.0,Sultan Qaboos University,33.86,21.3,10.6,16.0,37.6,71.5,7089.0,0.09,0.03,2016,0.36,0.22,0.11,0.16,0.38,0.72,0.02,0.06,0.04
766.0,Suranaree University of Technology,33.85,21.1,11.6,18.4,38.1,25.9,12650.0,0.33,0.01,2016,0.36,0.22,0.12,0.18,0.38,0.26,0.03,0.2,0.01
767.0,University of Szeged,33.83,20.0,10.5,20.5,33.2,46.9,22684.0,0.14,0.09,2016,0.36,0.21,0.11,0.2,0.33,0.47,0.06,0.09,0.11
768.0,Taipei Medical University,33.81,25.7,21.7,19.0,42.2,26.5,6001.0,0.11,0.06,2016,0.36,0.27,0.22,0.19,0.42,0.27,0.02,0.07,0.07
769.0,Taras Shevchenko National University of Kyiv,33.8,27.9,11.0,4.2,28.0,28.2,22686.0,0.08,0.02,2016,0.36,0.29,0.11,0.04,0.28,0.28,0.06,0.05,0.02
770.0,Technical University of Madrid,33.78,21.8,14.6,24.5,38.3,39.5,41500.0,0.14,0.11,2016,0.35,0.23,0.15,0.24,0.38,0.4,0.11,0.09,0.13
771.0,University of Tehran,33.77,26.1,16.9,15.8,46.87,16.5,53802.0,0.27,0.01,2016,0.35,0.27,0.17,0.16,0.47,0.17,0.14,0.17,0.01
