rank,name,number_students,student_staff_ratio,intl_students,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,year,overall_score_n,teaching_score_n,research_score_n,citations_score_n,industry_income_score_n,international_outlook_score_n,number_students_n,student_staff_ratio_n,intl_students_n
647,Universidade Federal do ABC (UFABC),11423,0.21,0.01,38.39,14.9,12.8,33.4,36.4,31.9,2017,0.4,0.16,0.13,0.33,0.36,0.32,0.01,0.04,0.01
648,Federal University of Minas Gerais,42240,0.14,0.01,38.37,30.6,14.3,25.5,33.6,22.7,2017,0.4,0.32,0.14,0.26,0.34,0.23,0.03,0.02,0.01
649,Universidade Federal do Paraná (UFPR),23673,0.11,0.01,38.35,24.3,23.9,8.0,32.1,17.2,2017,0.4,0.25,0.24,0.08,0.32,0.17,0.02,0.02,0.01
650,Universidade Federal do Rio Grande do Sul,38897,0.14,0.01,38.33,31.0,10.8,23.9,32.1,21.5,2017,0.4,0.32,0.11,0.24,0.32,0.22,0.03,0.02,0.01
651,Federal University of Rio de Janeiro,53377,0.13,0.02,38.32,31.1,15.7,20.1,41.7,27.9,2017,0.4,0.33,0.16,0.2,0.42,0.28,0.04,0.02,0.02
652,Universidade Federal de Santa Catarina,33360,0.14,0.03,38.3,25.3,12.4,20.1,54.0,24.4,2017,0.4,0.26,0.13,0.2,0.54,0.24,0.02,0.02,0.04
653,Universidade Federal de São Paulo (UNIFESP),12525,0.08,0.01,38.28,37.5,19.1,26.8,32.1,22.3,2017,0.4,0.39,0.19,0.27,0.32,0.22,0.01,0.01,0.01
654,Feng Chia University,20848,0.25,0.09,38.26,14.8,15.6,36.0,38.0,26.0,2017,0.4,0.15,0.16,0.36,0.38,0.26,0.01,0.04,0.11
655,Florida Institute of Technology,4715,0.14,0.3,38.24,25.5,13.4,28.8,36.6,60.6,2017,0.4,0.27,0.14,0.29,0.37,0.61,0.0,0.02,0.36
656,University of La Frontera,9731,0.25,0.01,38.23,14.3,10.2,22.8,53.0,40.9,2017,0.4,0.15,0.1,0.23,0.53,0.41,0.01,0.04,0.01
657,University of Ghana,37804,0.32,0.02,38.21,16.1,24.7,19.5,34.8,49.5,2017,0.4,0.17,0.25,0.2,0.35,0.5,0.03,0.05,0.02
658,Glasgow Caledonian University,13730,0.22,0.18,38.19,18.0,10.7,38.8,33.2,59.3,2017,0.4,0.19,0.11,0.39,0.33,0.59,0.01,0.04,0.21
659,University of Greenwich,15210,0.2,0.34,38.17,15.4,11.2,35.9,33.4,82.9,2017,0.4,0.16,0.11,0.36,0.33,0.83,0.01,0.03,0.4
660,Hacettepe University,38109,0.18,0.05,38.15,20.3,10.5,36.5,32.6,21.9,2017,0.4,0.21,0.11,0.36,0.33,0.22,0.03,0.03,0.06
661,University of Haifa,17871,0.3,0.01,38.14,22.2,24.7,27.7,33.7,35.3,2017,0.4,0.23,0.25,0.28,0.34,0.35,0.01,0.05,0.01
662,Hofstra University,9920,0.14,0.1,38.12,35.8,4.8,18.9,32.1,26.6,2017,0.4,0.37,0.05,0.19,0.32,0.27,0.01,0.02,0.12
663,University of Huddersfield,15035,0.18,0.26,38.1,18.3,12.6,24.5,32.9,63.6,2017,0.4,0.19,0.13,0.24,0.33,0.64,0.01,0.03,0.31
664,Hunan University,43684,0.24,0.02,38.08,17.0,17.0,34.8,45.2,16.2,2017,0.4,0.18,0.17,0.35,0.45,0.16,0.03,0.04,0.02
665,ISCTE-University Institute of Lisbon,8926,0.27,0.11,38.06,24.8,23.2,15.2,36.9,45.2,2017,0.4,0.26,0.23,0.15,0.37,0.45,0.01,0.05,0.13
666,Indian Institute of Technology Guwahati,4959,0.13,0.01,38.05,26.6,16.6,42.1,35.4,14.6,2017,0.4,0.28,0.17,0.42,0.35,0.15,0.0,0.02,0.01
667,Inha University,20190,0.24,0.03,38.03,21.3,19.8,23.3,59.9,25.2,2017,0.4,0.22,0.2,0.23,0.6,0.25,0.01,0.04,0.04
668,Isfahan University of Technology,9182,0.2,0.01,38.01,19.5,20.0,38.4,89.8,18.9,2017,0.4,0.2,0.2,0.38,0.9,0.19,0.01,0.03,0.01
669,Istanbul University,90614,0.44,0.06,37.99,22.5,23.6,11.8,52.4,22.2,2017,0.4,0.24,0.24,0.12,0.52,0.22,0.06,0.07,0.07
670,Jagiellonian University,41788,0.12,0.06,37.97,23.8,14.7,38.1,33.6,34.6,2017,0.4,0.25,0.15,0.38,0.34,0.35,0.03,0.02,0.07
671,University of Jaén,16665,0.2,0.03,37.96,13.7,10.9,50.1,34.2,25.9,2017,0.4,0.14,0.11,0.5,0.34,0.26,0.01,0.03,0.04
672,The Jikei University School of Medicine,1053,0.02,0.0,37.94,32.4,10.9,15.2,35.3,13.9,2017,0.4,0.34,0.11,0.15,0.35,0.14,0.0,0.0,0.0
673,Jilin University,66668,0.14,0.03,37.92,28.1,15.9,20.5,42.2,25.2,2017,0.4,0.29,0.16,0.2,0.42,0.25,0.05,0.02,0.04
674,University of Johannesburg,38156,0.32,0.04,37.9,16.7,18.4,23.5,37.4,43.2,2017,0.4,0.17,0.19,0.24,0.37,0.43,0.03,0.05,0.05
675,Jordan University of Science and Technology,24889,0.22,0.2,37.89,10.4,7.6,50.2,33.2,62.4,2017,0.4,0.11,0.08,0.5,0.33,0.62,0.02,0.04,0.24
676,Juntendo University,4054,0.04,0.01,37.87,34.5,11.3,23.5,49.1,18.3,2017,0.4,0.36,0.11,0.24,0.49,0.18,0.0,0.01,0.01
677,K.N. Toosi University of Technology,7050,0.17,0.0,37.85,18.9,13.2,28.0,43.0,14.3,2017,0.4,0.2,0.13,0.28,0.43,0.14,0.0,0.03,0.0
678,Kanazawa University,10500,0.1,0.05,37.83,27.5,16.0,36.6,34.2,20.3,2017,0.4,0.29,0.16,0.37,0.34,0.2,0.01,0.02,0.06
679,Kaohsiung Medical University,6981,0.12,0.05,37.82,20.5,18.5,25.4,35.2,22.1,2017,0.4,0.21,0.19,0.25,0.35,0.22,0.0,0.02,0.06
680,Universiti Kebangsaan Malaysia,20427,0.12,0.1,37.8,30.6,18.6,11.1,34.0,33.8,2017,0.4,0.32,0.19,0.11,0.34,0.34,0.01,0.02,0.12
681,Keio University,34594,0.11,0.06,37.78,30.3,20.7,30.5,40.9,25.9,2017,0.4,0.32,0.21,0.3,0.41,0.26,0.02,0.02,0.07
682,University Rey Juan Carlos,33335,0.27,0.1,37.76,14.8,9.5,35.3,35.0,39.2,2017,0.4,0.15,0.1,0.35,0.35,0.39,0.02,0.05,0.12
683,King Mongkut’s University of Technology Thonburi,16801,0.23,0.01,37.75,16.6,11.4,42.1,80.3,28.8,2017,0.4,0.17,0.12,0.42,0.8,0.29,0.01,0.04,0.01
684,Kingston University,18255,0.22,0.35,37.73,16.6,14.2,27.5,32.7,79.7,2017,0.4,0.17,0.14,0.28,0.33,0.8,0.01,0.04,0.42
685,Kindai University,32010,0.12,0.02,37.71,18.8,8.3,33.0,35.6,17.9,2017,0.4,0.2,0.08,0.33,0.36,0.18,0.02,0.02,0.02
686,Kobe University,15779,0.08,0.06,37.69,29.3,19.2,25.3,41.5,22.7,2017,0.4,0.31,0.19,0.25,0.42,0.23,0.01,0.01,0.07
687,Kochi University,5608,0.09,0.01,37.68,20.0,9.4,42.7,39.6,25.9,2017,0.4,0.21,0.09,0.43,0.4,0.26,0.0,0.02,0.01
688,Konkuk University,26890,0.32,0.06,37.66,23.8,24.5,20.2,36.7,24.0,2017,0.4,0.25,0.25,0.2,0.37,0.24,0.02,0.05,0.07
689,Kumamoto University,10221,0.08,0.05,37.64,25.8,12.3,31.3,43.4,24.3,2017,0.4,0.27,0.12,0.31,0.43,0.24,0.01,0.01,0.06
690,Kuwait University,37365,0.24,0.13,37.63,18.1,8.9,28.3,37.1,69.4,2017,0.4,0.19,0.09,0.28,0.37,0.69,0.03,0.04,0.15
691,Kyungpook National University,27191,0.18,0.04,37.61,19.2,17.9,21.4,39.6,23.4,2017,0.4,0.2,0.18,0.21,0.4,0.23,0.02,0.03,0.05
692,University of La Laguna,21497,0.15,0.06,37.59,16.9,9.6,48.5,32.7,47.1,2017,0.4,0.18,0.1,0.48,0.33,0.47,0.02,0.03,0.07
693,Leeds Beckett University,19910,0.21,0.12,37.57,15.7,10.8,28.4,32.6,41.5,2017,0.4,0.16,0.11,0.28,0.33,0.42,0.01,0.04,0.14
694,University of Lincoln,11000,0.18,0.15,37.56,15.8,12.1,22.6,33.3,61.2,2017,0.4,0.17,0.12,0.23,0.33,0.61,0.01,0.03,0.18
695,University of Ljubljana,45607,0.17,0.04,37.54,24.0,14.7,27.3,35.4,35.8,2017,0.4,0.25,0.15,0.27,0.35,0.36,0.03,0.03,0.05
696,London Metropolitan University,12475,0.22,0.36,37.52,16.1,11.5,19.4,32.6,82.0,2017,0.39,0.17,0.12,0.19,0.33,0.82,0.01,0.04,0.43
697,Manchester Metropolitan University,27325,0.18,0.14,37.51,18.2,11.4,32.8,32.3,57.2,2017,0.39,0.19,0.12,0.33,0.32,0.57,0.02,0.03,0.17
698,Masaryk University,38249,0.25,0.19,37.49,20.8,18.1,34.3,33.5,54.3,2017,0.39,0.22,0.18,0.34,0.34,0.54,0.03,0.04,0.23
699,Miami University,16659,0.22,0.08,37.47,21.3,18.5,40.1,34.2,28.0,2017,0.39,0.22,0.19,0.4,0.34,0.28,0.01,0.04,0.1
700,Middle East Technical University,26355,0.23,0.07,37.45,27.3,19.5,31.4,58.8,27.8,2017,0.39,0.29,0.2,0.31,0.59,0.28,0.02,0.04,0.08
701,University of Murcia,30192,0.15,0.05,37.44,18.4,12.7,31.0,33.5,32.0,2017,0.39,0.19,0.13,0.31,0.34,0.32,0.02,0.03,0.06
702,Nagasaki University,9172,0.07,0.04,37.42,25.1,10.8,17.9,35.0,23.7,2017,0.39,0.26,0.11,0.18,0.35,0.24,0.01,0.01,0.05
703,Nagoya City University,4313,0.08,0.02,37.4,26.1,12.2,31.2,41.5,18.4,2017,0.39,0.27,0.12,0.31,0.42,0.18,0.0,0.01,0.02
704,Nagoya Institute of Technology,5763,0.17,0.04,37.39,19.1,18.7,18.5,48.0,19.7,2017,0.39,0.2,0.19,0.18,0.48,0.2,0.0,0.03,0.05
705,Nanjing Agricultural University,25828,0.16,0.01,37.37,22.8,15.2,38.6,42.9,16.4,2017,0.39,0.24,0.15,0.39,0.43,0.16,0.02,0.03,0.01
706,Nanjing Medical University,12013,0.09,0.04,37.35,27.2,22.9,33.0,33.2,18.2,2017,0.39,0.28,0.23,0.33,0.33,0.18,0.01,0.02,0.05
707,Nanjing Normal University,26588,0.15,0.03,37.34,17.9,9.0,33.8,46.9,15.7,2017,0.39,0.19,0.09,0.34,0.47,0.16,0.02,0.03,0.04
708,National Central University,10826,0.1,0.07,37.32,26.6,23.6,21.3,65.8,28.4,2017,0.39,0.28,0.24,0.21,0.66,0.28,0.01,0.02,0.08
709,National Chung Cheng University,10129,0.19,0.04,37.3,19.6,21.6,17.5,39.7,18.5,2017,0.39,0.21,0.22,0.18,0.4,0.19,0.01,0.03,0.05
710,National Chung Hsing University,15729,0.19,0.04,37.29,18.8,15.4,25.5,42.1,18.5,2017,0.39,0.2,0.16,0.26,0.42,0.19,0.01,0.03,0.05
711,National University of Sciences and Technology,10227,0.08,0.03,37.27,19.9,8.1,36.2,32.6,35.2,2017,0.39,0.21,0.08,0.36,0.33,0.35,0.01,0.01,0.04
712,National Sun Yat-Sen University,9344,0.17,0.05,37.25,23.8,27.2,28.9,44.5,26.4,2017,0.39,0.25,0.27,0.29,0.44,0.26,0.01,0.03,0.06
713,National Taiwan Ocean University,8371,0.21,0.05,37.24,16.3,18.7,23.0,51.3,21.1,2017,0.39,0.17,0.19,0.23,0.51,0.21,0.01,0.04,0.06
714,National Institute of Technology Rourkela,5675,0.19,0.03,37.22,21.5,8.6,31.7,32.7,14.0,2017,0.39,0.23,0.09,0.32,0.33,0.14,0.0,0.03,0.04
715,Niigata University,12479,0.08,0.04,37.2,23.7,10.6,19.1,36.1,22.2,2017,0.39,0.25,0.11,0.19,0.36,0.22,0.01,0.01,0.05
716,University of North Carolina at Greensboro,18497,0.22,0.03,37.19,19.3,15.5,41.6,33.2,19.4,2017,0.39,0.2,0.16,0.42,0.33,0.19,0.01,0.04,0.04
717,Northeast Normal University,23287,0.15,0.02,37.17,19.0,5.1,54.2,34.0,15.0,2017,0.39,0.2,0.05,0.54,0.34,0.15,0.02,0.03,0.02
718,"Northeastern University, China",31278,0.15,0.04,37.15,21.0,22.0,7.8,98.6,24.8,2017,0.39,0.22,0.22,0.08,0.99,0.25,0.02,0.03,0.05
719,Northumbria University,22445,0.18,0.16,37.14,17.6,13.2,38.4,33.0,61.2,2017,0.39,0.18,0.13,0.38,0.33,0.61,0.02,0.03,0.19
720,Northwestern Polytechnical University,26345,0.16,0.03,37.12,26.3,27.2,8.4,78.3,16.4,2017,0.39,0.28,0.27,0.08,0.78,0.16,0.02,0.03,0.04
721,Nottingham Trent University,21930,0.17,0.18,37.1,16.1,10.6,32.2,32.3,55.3,2017,0.39,0.17,0.11,0.32,0.32,0.55,0.02,0.03,0.21
722,Oakland University,15083,0.2,0.02,37.09,17.4,11.8,24.5,33.5,24.5,2017,0.39,0.18,0.12,0.24,0.34,0.25,0.01,0.03,0.02
723,Ohio University (Main campus),30341,0.21,0.06,37.07,24.9,14.2,28.5,34.2,29.5,2017,0.39,0.26,0.14,0.28,0.34,0.3,0.02,0.04,0.07
724,Okayama University,13186,0.08,0.04,37.05,26.1,14.6,26.4,44.0,21.9,2017,0.39,0.27,0.15,0.26,0.44,0.22,0.01,0.01,0.05
725,Osaka City University,8493,0.1,0.04,37.04,28.5,13.4,33.6,40.2,21.8,2017,0.39,0.3,0.14,0.34,0.4,0.22,0.01,0.02,0.05
726,University of Oviedo,24845,0.14,0.02,37.02,18.3,12.4,44.2,33.4,30.5,2017,0.39,0.19,0.13,0.44,0.33,0.31,0.02,0.02,0.02
727,Palacký University Olomouc,18482,0.11,0.09,37.01,19.0,12.6,40.8,32.9,52.2,2017,0.39,0.2,0.13,0.41,0.33,0.52,0.01,0.02,0.11
728,Panjab University,15778,0.22,0.01,36.99,23.8,9.2,46.2,32.3,15.2,2017,0.39,0.25,0.09,0.46,0.32,0.15,0.01,0.04,0.01
729,University of Patras,24477,0.33,0.06,36.97,15.3,11.4,35.9,43.6,34.6,2017,0.39,0.16,0.12,0.36,0.44,0.35,0.02,0.06,0.07
730,Pontifical Catholic University of Rio Grande do Sul (PUCRS),21471,0.21,0.01,36.96,20.3,11.8,28.7,46.2,23.1,2017,0.39,0.21,0.12,0.29,0.46,0.23,0.02,0.04,0.01
731,Pontifical Catholic University of Rio de Janeiro (PUC-Rio),15047,0.22,0.03,36.94,27.3,23.9,20.6,100.0,35.2,2017,0.39,0.29,0.24,0.21,1.0,0.35,0.01,0.04,0.04
732,University of Pretoria,34447,0.23,0.08,36.92,22.7,24.1,25.6,63.2,47.1,2017,0.39,0.24,0.24,0.26,0.63,0.47,0.02,0.04,0.1
733,Universiti Putra Malaysia,24161,0.12,0.17,36.91,26.9,24.3,14.4,36.3,59.6,2017,0.39,0.28,0.25,0.14,0.36,0.6,0.02,0.02,0.2
734,University of Pécs,18109,0.15,0.13,36.89,20.0,9.1,33.1,38.2,55.9,2017,0.39,0.21,0.09,0.33,0.38,0.56,0.01,0.03,0.15
735,Quaid-i-Azam University,13126,0.26,0.0,36.88,18.2,0.8,56.9,32.1,39.9,2017,0.39,0.19,0.01,0.57,0.32,0.4,0.01,0.04,0.0
736,Rochester Institute of Technology,13518,0.14,0.16,36.86,19.8,16.2,30.9,33.7,33.8,2017,0.39,0.21,0.16,0.31,0.34,0.34,0.01,0.02,0.19
737,University of Roehampton,7455,0.18,0.23,36.84,16.6,17.4,18.3,32.2,66.5,2017,0.39,0.17,0.18,0.18,0.32,0.67,0.01,0.03,0.27
738,Universiti Sains Malaysia,28592,0.15,0.08,36.83,33.1,16.0,13.1,37.9,44.2,2017,0.39,0.35,0.16,0.13,0.38,0.44,0.02,0.03,0.1
739,University of Salamanca,32517,0.19,0.12,36.81,23.3,14.4,32.2,35.2,44.5,2017,0.39,0.24,0.15,0.32,0.35,0.45,0.02,0.03,0.14
740,University of Salford,15610,0.17,0.22,36.8,19.6,14.4,23.7,32.7,64.9,2017,0.39,0.21,0.15,0.24,0.33,0.65,0.01,0.03,0.26
741,University of Santiago de Compostela,28259,0.16,0.09,36.78,19.8,14.9,40.9,35.7,42.4,2017,0.39,0.21,0.15,0.41,0.36,0.42,0.02,0.03,0.11
742,Savitribai Phule Pune University,5493,0.15,0.04,36.76,38.7,11.4,14.8,33.0,18.6,2017,0.39,0.41,0.12,0.15,0.33,0.19,0.0,0.03,0.05
743,University of Science and Technology Beijing,24136,0.16,0.04,36.75,26.8,22.4,10.8,63.3,16.3,2017,0.39,0.28,0.23,0.11,0.63,0.16,0.02,0.03,0.05
744,University of Seville,62090,0.17,0.06,36.73,19.5,13.9,33.1,37.9,34.4,2017,0.39,0.2,0.14,0.33,0.38,0.34,0.04,0.03,0.07
745,Shantou University,9805,0.14,0.0,36.72,17.5,10.2,33.3,35.1,32.4,2017,0.39,0.18,0.1,0.33,0.35,0.32,0.01,0.02,0.0
746,Shinshu University,11026,0.1,0.02,36.7,22.3,11.4,26.2,37.3,21.1,2017,0.39,0.23,0.12,0.26,0.37,0.21,0.01,0.02,0.02
747,Shiraz University,13686,0.22,0.01,36.68,19.1,19.4,17.7,54.7,15.2,2017,0.39,0.2,0.2,0.18,0.55,0.15,0.01,0.04,0.01
748,Sichuan University,61533,0.14,0.04,36.67,26.1,21.2,20.1,76.3,18.3,2017,0.39,0.27,0.21,0.2,0.76,0.18,0.04,0.02,0.05
749,Sohag University,36460,0.24,0.0,36.65,21.6,1.8,30.9,32.1,43.4,2017,0.39,0.23,0.02,0.31,0.32,0.43,0.03,0.04,0.0
750,South China University of Technology,41868,0.17,0.03,36.64,20.3,19.4,39.5,67.9,18.6,2017,0.39,0.21,0.2,0.4,0.68,0.19,0.03,0.03,0.04
751,University of Southern Queensland,14388,0.28,0.2,36.62,21.8,14.6,20.7,32.7,67.7,2017,0.39,0.23,0.15,0.21,0.33,0.68,0.01,0.05,0.24
752,Sri Venkateswara University,6880,0.16,0.0,36.6,34.3,11.5,11.2,32.8,15.5,2017,0.39,0.36,0.12,0.11,0.33,0.16,0.0,0.03,0.0
753,Suez Canal University,34490,0.12,0.02,36.59,16.6,22.5,18.7,32.1,44.9,2017,0.39,0.17,0.23,0.19,0.32,0.45,0.02,0.02,0.02
754,Sultan Qaboos University,7634,0.08,0.03,36.57,23.2,9.6,17.0,40.9,70.3,2017,0.38,0.24,0.1,0.17,0.41,0.7,0.01,0.01,0.04
755,Suranaree University of Technology,10548,0.27,0.01,36.56,20.6,10.9,22.4,33.6,31.5,2017,0.38,0.22,0.11,0.22,0.34,0.32,0.01,0.05,0.01
756,University of Szeged,21420,0.13,0.11,36.54,20.6,11.0,30.0,36.1,50.8,2017,0.38,0.22,0.11,0.3,0.36,0.51,0.02,0.02,0.13
757,Universidade Estadual Paulista (Unesp),53884,0.14,0.02,36.53,29.5,18.8,9.2,34.5,18.8,2017,0.38,0.31,0.19,0.09,0.34,0.19,0.04,0.02,0.02
758,TOBB University of Economics and Technology,4506,0.18,0.01,36.51,13.6,10.6,28.3,32.4,30.1,2017,0.38,0.14,0.11,0.28,0.32,0.3,0.0,0.03,0.01
759,Taipei Medical University,6102,0.1,0.06,36.49,26.4,21.1,27.3,97.9,28.4,2017,0.38,0.28,0.21,0.27,0.98,0.28,0.0,0.02,0.07
760,Tallinn University of Technology,13050,0.24,0.06,36.48,14.7,11.4,44.7,44.7,42.5,2017,0.38,0.15,0.12,0.45,0.45,0.43,0.01,0.04,0.07
761,Tata Institute of Fundamental Research,579,0.02,0.01,36.46,24.4,10.0,45.1,32.1,37.2,2017,0.38,0.26,0.1,0.45,0.32,0.37,0.0,0.0,0.01
762,Technical University of Madrid,40523,0.13,0.12,36.45,21.9,13.7,30.8,39.1,41.9,2017,0.38,0.23,0.14,0.31,0.39,0.42,0.03,0.02,0.14
763,Teesside University,11375,0.18,0.11,36.43,15.8,8.8,34.4,32.4,44.4,2017,0.38,0.17,0.09,0.34,0.32,0.44,0.01,0.03,0.13
764,University of Tehran,54000,0.27,0.01,36.42,27.8,12.6,22.1,32.1,19.1,2017,0.38,0.29,0.13,0.22,0.32,0.19,0.04,0.05,0.01
765,Tehran University of Medical Sciences,13388,0.08,0.02,36.4,50.2,14.2,14.1,33.6,15.5,2017,0.38,0.53,0.14,0.14,0.34,0.16,0.01,0.01,0.02
766,Universiti Teknologi Malaysia,21992,0.12,0.19,36.39,26.8,15.7,27.1,33.1,54.8,2017,0.38,0.28,0.16,0.27,0.33,0.55,0.02,0.02,0.23
767,Texas Tech University,30145,0.2,0.07,36.37,27.7,16.6,25.4,33.6,41.1,2017,0.38,0.29,0.17,0.25,0.34,0.41,0.02,0.03,0.08
768,University of Texas at El Paso,16389,0.24,0.07,36.35,20.7,20.9,20.9,32.1,33.0,2017,0.38,0.22,0.21,0.21,0.32,0.33,0.01,0.04,0.08
769,Tezpur University,3300,0.14,0.0,36.34,22.4,14.2,39.8,32.2,12.3,2017,0.38,0.23,0.14,0.4,0.32,0.12,0.0,0.02,0.0
770,Tokushima University,7550,0.09,0.03,36.32,27.4,17.9,14.2,54.3,18.5,2017,0.38,0.29,0.18,0.14,0.54,0.19,0.01,0.02,0.04
771,Tokyo University of Agriculture and Technology,5802,0.15,0.05,36.31,26.4,22.9,20.8,44.6,20.9,2017,0.38,0.28,0.23,0.21,0.45,0.21,0.0,0.03,0.06
772,Tokyo University of Science,19911,0.25,0.01,36.29,21.1,23.7,22.5,37.8,16.8,2017,0.38,0.22,0.24,0.22,0.38,0.17,0.01,0.04,0.01
773,Toyohashi University of Technology (TUT),2331,0.1,0.08,36.28,22.3,17.2,16.8,47.7,24.7,2017,0.38,0.23,0.17,0.17,0.48,0.25,0.0,0.02,0.1
774,Universiti Teknologi Petronas,5466,0.14,0.27,36.26,25.1,17.0,10.3,65.5,64.4,2017,0.38,0.26,0.17,0.1,0.66,0.64,0.0,0.02,0.32
775,University of Vigo,20834,0.17,0.04,36.25,15.5,11.7,33.2,37.0,36.5,2017,0.38,0.16,0.12,0.33,0.37,0.37,0.01,0.03,0.05
776,Vilnius University,18442,0.12,0.04,36.23,19.2,12.7,35.0,40.2,40.4,2017,0.38,0.2,0.13,0.35,0.4,0.4,0.01,0.02,0.05
777,Waseda University,51809,0.17,0.08,36.22,25.9,20.0,30.1,35.6,32.4,2017,0.38,0.27,0.2,0.3,0.36,0.32,0.04,0.03,0.1
778,University of the West of England,20755,0.19,0.17,36.2,15.6,13.4,38.3,32.9,53.3,2017,0.38,0.16,0.14,0.38,0.33,0.53,0.01,0.03,0.2
779,University of the West of Scotland,11595,0.21,0.11,36.19,14.0,10.3,40.0,32.3,56.7,2017,0.38,0.15,0.1,0.4,0.32,0.57,0.01,0.04,0.13
780,West University of Timişoara,13555,0.18,0.04,36.17,18.1,7.9,29.2,32.1,29.8,2017,0.38,0.19,0.08,0.29,0.32,0.3,0.01,0.03,0.05
781,University of the Western Cape,20182,0.33,0.08,36.16,17.9,14.3,40.1,32.7,58.4,2017,0.38,0.19,0.14,0.4,0.33,0.58,0.01,0.06,0.1
782,University of Westminster,16570,0.2,0.45,36.14,15.6,14.0,22.2,32.4,81.0,2017,0.38,0.16,0.14,0.22,0.32,0.81,0.01,0.03,0.54
783,University of Windsor,15453,0.19,0.16,36.12,18.0,13.7,24.7,35.3,48.3,2017,0.38,0.19,0.14,0.25,0.35,0.48,0.01,0.03,0.19
784,Yamagata University,8866,0.08,0.02,36.11,22.3,10.0,22.8,50.4,19.4,2017,0.38,0.23,0.1,0.23,0.5,0.19,0.01,0.01,0.02
785,University of Yamanashi,4842,0.07,0.04,36.09,25.3,10.2,19.5,35.9,19.8,2017,0.38,0.26,0.1,0.2,0.36,0.2,0.0,0.01,0.05
786,Yeungnam University,22658,0.16,0.03,36.08,33.1,11.4,35.0,38.9,28.0,2017,0.38,0.35,0.12,0.35,0.39,0.28,0.02,0.03,0.04
787,Yokohama City University,4851,0.05,0.02,36.06,23.8,6.4,38.0,39.4,16.9,2017,0.38,0.25,0.06,0.38,0.39,0.17,0.0,0.01,0.02
788,Yuan Ze University,8814,0.21,0.05,36.05,17.1,14.1,25.3,45.7,20.9,2017,0.38,0.18,0.14,0.25,0.46,0.21,0.01,0.04,0.06
789,École Centrale de Lyon,1872,0.18,0.23,36.03,28.8,15.0,23.7,82.7,64.9,2017,0.38,0.3,0.15,0.24,0.83,0.65,0.0,0.03,0.27
790,Izmir Institute of Technology,4201,0.19,0.04,36.02,17.7,9.0,25.2,42.5,29.2,2017,0.38,0.19,0.09,0.25,0.42,0.29,0.0,0.03,0.05
791,Acharya Nagarjuna University,5605,0.17,0.03,36.0,36.2,7.8,1.7,39.9,17.1,2017,0.38,0.38,0.08,0.02,0.4,0.17,0.0,0.03,0.04
792,"Adam Mickiewicz University, Poznań",39291,0.15,0.02,35.99,17.6,10.4,20.4,32.7,28.1,2017,0.38,0.18,0.1,0.2,0.33,0.28,0.03,0.03,0.02
793,"University of Agriculture, Faisalabad",15122,0.29,0.0,35.97,14.8,12.2,20.6,32.2,26.2,2017,0.38,0.15,0.12,0.21,0.32,0.26,0.01,0.05,0.0
794,Ain Shams University,133048,0.12,0.02,35.96,19.2,7.9,9.6,33.3,31.2,2017,0.38,0.2,0.08,0.1,0.33,0.31,0.09,0.02,0.02
795,Alexandria University,154366,0.27,0.03,35.94,16.2,8.7,20.6,34.8,42.2,2017,0.38,0.17,0.09,0.21,0.35,0.42,0.11,0.05,0.04
796,Alexandru Ioan Cuza University,23707,0.3,0.03,35.93,20.1,11.7,11.2,32.2,48.7,2017,0.38,0.21,0.12,0.11,0.32,0.49,0.02,0.05,0.04
797,Amity University,25391,0.15,0.03,35.91,15.0,7.5,10.0,32.9,16.6,2017,0.38,0.16,0.08,0.1,0.33,0.17,0.02,0.03,0.04
798,Amrita Vishwa Vidyapeetham,18938,0.12,0.09,35.9,18.7,6.0,10.8,44.4,37.1,2017,0.38,0.2,0.06,0.11,0.44,0.37,0.01,0.02,0.11
799,Anadolu University,1414640,5.94,0.0,35.88,10.9,8.9,15.3,39.3,15.1,2017,0.38,0.11,0.09,0.15,0.39,0.15,1.0,1.0,0.0
800,"University of the Andes, Venezuela",54595,0.23,0.0,35.87,13.1,6.9,13.2,32.1,41.5,2017,0.38,0.14,0.07,0.13,0.32,0.42,0.04,0.04,0.0
801,Andhra University,10882,0.21,0.04,35.85,33.0,8.1,1.6,35.5,15.0,2017,0.38,0.35,0.08,0.02,0.36,0.15,0.01,0.04,0.05
802,Ankara University,59554,0.16,0.04,35.84,18.0,5.3,10.4,32.6,18.8,2017,0.38,0.19,0.05,0.1,0.33,0.19,0.04,0.03,0.05
803,Universidad Autónoma de Nuevo León (UANL),104912,0.29,0.0,35.83,11.6,6.7,8.1,32.1,28.2,2017,0.38,0.12,0.07,0.08,0.32,0.28,0.07,0.05,0.0
804,Benemérita Universidad Autónoma de Puebla,64029,0.14,0.0,35.81,14.6,8.2,9.7,32.1,22.2,2017,0.38,0.15,0.08,0.1,0.32,0.22,0.05,0.02,0.0
805,Universidad Autónoma del Estado de Mexico (UAEMex),52482,0.23,0.0,35.8,15.6,8.6,5.4,32.4,23.1,2017,0.38,0.16,0.09,0.05,0.32,0.23,0.04,0.04,0.0
806,Bahauddin Zakariya University,21433,0.3,0.0,35.78,13.2,10.1,24.0,0.0,25.8,2017,0.38,0.14,0.1,0.24,0.0,0.26,0.02,0.05,0.0
