rank,name,number_students,student_staff_ratio,intl_students,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,year,overall_score_n,teaching_score_n,research_score_n,citations_score_n,industry_income_score_n,international_outlook_score_n,number_students_n,student_staff_ratio_n,intl_students_n
302,"University of California, Merced",7849,0.21,0.09,50.27,21.6,23.0,95.2,38.8,43.9,2021,0.53,0.23,0.23,0.95,0.39,0.44,0.02,0.06,0.11
303,University of Colorado Denver/Anschutz Medical Campus,17112,0.04,0.08,50.24,32.7,19.1,94.2,41.0,29.9,2021,0.53,0.35,0.19,0.94,0.41,0.3,0.03,0.01,0.1
304,Cyprus University of Technology,3176,0.17,0.11,50.2,18.3,17.8,98.2,35.1,76.0,2021,0.53,0.19,0.18,0.98,0.35,0.76,0.01,0.05,0.13
305,University of Delaware,21564,0.17,0.1,50.16,27.9,39.7,69.1,95.1,48.9,2021,0.52,0.3,0.4,0.69,0.95,0.49,0.04,0.05,0.12
306,University of Essex,12435,0.16,0.38,50.12,30.8,34.8,67.2,34.4,96.5,2021,0.52,0.33,0.35,0.67,0.34,0.96,0.02,0.05,0.45
307,University of Greifswald,10179,0.21,0.07,50.09,31.3,25.7,80.8,40.0,47.4,2021,0.52,0.33,0.26,0.81,0.4,0.47,0.02,0.06,0.08
308,Huazhong University of Science and Technology,56941,0.16,0.06,50.05,39.8,39.4,63.3,91.9,27.7,2021,0.52,0.42,0.4,0.63,0.92,0.28,0.11,0.05,0.07
309,Illinois Institute of Technology,6092,0.14,0.49,50.01,42.2,27.3,63.3,36.4,75.7,2021,0.52,0.45,0.27,0.63,0.36,0.76,0.01,0.04,0.58
310,Indian Institute of Science,4038,0.09,0.01,49.98,58.1,53.1,31.9,87.6,22.1,2021,0.52,0.62,0.53,0.32,0.88,0.22,0.01,0.03,0.01
311,Johannes Gutenberg University of Mainz,31773,0.26,0.11,49.94,34.3,25.9,77.5,64.4,57.4,2021,0.52,0.36,0.26,0.78,0.64,0.57,0.06,0.08,0.13
312,University of Kent,17845,0.19,0.3,49.9,26.4,30.0,73.7,33.8,91.1,2021,0.52,0.28,0.3,0.74,0.34,0.91,0.03,0.06,0.36
313,University of Klagenfurt,3361,0.1,0.23,49.87,30.4,17.7,85.5,34.8,88.2,2021,0.52,0.32,0.18,0.86,0.35,0.88,0.01,0.03,0.27
314,Kurdistan University of Medical Sciences,2927,0.11,0.01,49.83,39.8,9.7,100.0,35.8,19.1,2021,0.52,0.42,0.1,1.0,0.36,0.19,0.01,0.03,0.01
315,University of Macau,9343,0.14,0.36,49.8,30.0,35.5,64.8,40.9,99.3,2021,0.52,0.32,0.36,0.65,0.41,0.99,0.02,0.04,0.43
316,University of Malaya,15794,0.08,0.2,49.76,39.3,31.5,60.0,44.4,83.7,2021,0.52,0.42,0.32,0.6,0.44,0.84,0.03,0.02,0.24
317,University of Marburg,24527,0.33,0.12,49.72,34.4,29.0,72.6,39.1,53.4,2021,0.52,0.36,0.29,0.73,0.39,0.53,0.05,0.1,0.14
318,Montpellier University,39703,0.2,0.15,49.69,36.8,29.7,67.5,36.9,61.9,2021,0.52,0.39,0.3,0.68,0.37,0.62,0.08,0.06,0.18
319,University of Galway,14453,0.27,0.18,49.65,26.8,31.9,69.6,45.8,80.2,2021,0.52,0.28,0.32,0.7,0.46,0.8,0.03,0.08,0.21
320,North Carolina State University,29966,0.12,0.15,49.62,36.6,36.3,62.3,42.6,59.0,2021,0.52,0.39,0.36,0.62,0.43,0.59,0.06,0.04,0.18
321,University of Oregon,22019,0.11,0.1,49.58,33.0,24.2,83.1,34.3,35.9,2021,0.52,0.35,0.24,0.83,0.34,0.36,0.04,0.03,0.12
322,University of Oulu,9822,0.27,0.07,49.55,31.4,32.8,74.6,51.0,55.4,2021,0.52,0.33,0.33,0.75,0.51,0.55,0.02,0.08,0.08
323,University of Passau,11249,0.91,0.14,49.51,33.8,40.0,64.4,40.5,60.5,2021,0.52,0.36,0.4,0.64,0.4,0.6,0.02,0.27,0.17
324,Qatar University,8808,0.09,0.37,49.48,25.0,30.7,71.7,54.0,99.4,2021,0.52,0.26,0.31,0.72,0.54,0.99,0.02,0.03,0.44
325,Reykjavík University,2501,0.23,0.09,49.44,15.1,20.6,100.0,35.0,69.4,2021,0.52,0.16,0.21,1.0,0.35,0.69,0.0,0.07,0.11
326,RMIT University,33427,0.23,0.33,49.41,25.8,30.2,70.5,44.2,93.5,2021,0.52,0.27,0.3,0.7,0.44,0.94,0.07,0.07,0.39
327,"Royal Holloway, University of London",9685,0.15,0.35,49.37,32.3,31.4,65.1,35.7,91.9,2021,0.52,0.34,0.32,0.65,0.36,0.92,0.02,0.04,0.42
328,Rush University,2624,0.02,0.02,49.34,39.9,14.6,92.2,41.7,21.3,2021,0.52,0.42,0.15,0.92,0.42,0.21,0.01,0.01,0.02
329,Sejong University,12207,0.2,0.11,49.3,26.8,25.3,86.9,44.3,47.3,2021,0.52,0.28,0.25,0.87,0.44,0.47,0.02,0.06,0.13
330,University of South Australia,20930,0.31,0.2,49.27,24.5,36.1,67.2,86.9,86.2,2021,0.52,0.26,0.36,0.67,0.87,0.86,0.04,0.09,0.24
331,University of Stirling,9550,0.17,0.24,49.24,23.4,26.5,80.0,34.2,83.4,2021,0.52,0.25,0.27,0.8,0.34,0.83,0.02,0.05,0.29
332,Stony Brook University,24593,0.11,0.23,49.2,33.3,24.5,78.4,34.7,71.8,2021,0.51,0.35,0.25,0.78,0.35,0.72,0.05,0.03,0.27
333,Syracuse University,20484,0.15,0.2,49.17,34.7,28.3,73.7,34.9,49.6,2021,0.51,0.37,0.28,0.74,0.35,0.5,0.04,0.04,0.24
334,Taipei Medical University,6112,0.1,0.1,49.13,30.3,33.2,77.5,96.0,40.3,2021,0.51,0.32,0.33,0.78,0.96,0.4,0.01,0.03,0.12
335,Tampere University,15267,0.22,0.06,49.1,26.0,32.8,83.3,54.0,51.6,2021,0.51,0.28,0.33,0.83,0.54,0.52,0.03,0.06,0.07
336,Technical University of Darmstadt,17814,0.4,0.17,49.07,44.3,44.6,48.1,87.4,58.2,2021,0.51,0.47,0.45,0.48,0.87,0.58,0.03,0.12,0.2
337,Temple University,36398,0.13,0.09,49.03,38.8,25.3,81.3,33.3,39.2,2021,0.51,0.41,0.25,0.81,0.33,0.39,0.07,0.04,0.11
338,The University of Tennessee-Knoxville,26184,0.17,0.05,49.0,33.1,24.2,81.3,43.7,46.7,2021,0.51,0.35,0.24,0.81,0.44,0.47,0.05,0.05,0.06
339,University of Texas at Dallas,23587,0.21,0.23,48.97,25.0,27.7,81.1,39.6,59.8,2021,0.51,0.26,0.28,0.81,0.4,0.6,0.05,0.06,0.27
340,Tokyo Institute of Technology,9566,0.08,0.13,48.93,51.8,54.2,34.7,71.8,41.1,2021,0.51,0.55,0.54,0.35,0.72,0.41,0.02,0.02,0.15
341,University of Trento,13180,0.2,0.07,48.9,28.1,31.8,74.9,39.8,58.2,2021,0.51,0.3,0.32,0.75,0.4,0.58,0.03,0.06,0.08
342,Tulane University,11224,0.09,0.11,48.87,42.9,24.1,78.2,35.8,43.2,2021,0.51,0.45,0.24,0.78,0.36,0.43,0.02,0.03,0.13
343,United Arab Emirates University,7270,0.09,0.18,48.83,24.7,21.3,83.6,55.8,89.4,2021,0.51,0.26,0.21,0.84,0.56,0.89,0.01,0.03,0.21
344,University College Cork,17051,0.18,0.19,48.8,23.7,23.5,82.9,44.8,82.5,2021,0.51,0.25,0.24,0.83,0.45,0.82,0.03,0.05,0.23
345,Washington State University,28482,0.18,0.07,48.77,32.1,30.5,76.9,49.4,49.3,2021,0.51,0.34,0.31,0.77,0.49,0.49,0.06,0.05,0.08
346,Wuhan University,53956,0.15,0.07,48.73,43.4,36.8,58.4,86.9,40.4,2021,0.51,0.46,0.37,0.58,0.87,0.4,0.11,0.04,0.08
347,Aix-Marseille University,68841,0.17,0.13,48.7,40.6,25.4,66.3,37.0,60.1,2021,0.51,0.43,0.26,0.66,0.37,0.6,0.13,0.05,0.15
348,Babol Noshirvani University of Technology,5140,0.24,0.0,48.67,18.8,20.3,100.0,38.3,18.7,2021,0.51,0.2,0.2,1.0,0.38,0.19,0.01,0.07,0.0
349,University of Bayreuth,9162,0.3,0.12,48.64,36.4,38.0,56.2,62.7,59.1,2021,0.51,0.39,0.38,0.56,0.63,0.59,0.02,0.09,0.14
350,"Birkbeck, University of London",8150,0.17,0.38,48.6,28.7,33.2,60.8,33.5,87.7,2021,0.51,0.3,0.33,0.61,0.34,0.88,0.02,0.05,0.45
351,Universiti Brunei Darussalam,3818,0.11,0.17,48.57,24.3,18.6,80.1,35.1,87.4,2021,0.51,0.26,0.19,0.8,0.35,0.87,0.01,0.03,0.2
352,Brunel University London,11680,0.18,0.36,48.54,28.7,26.2,67.1,36.0,96.0,2021,0.51,0.3,0.26,0.67,0.36,0.96,0.02,0.05,0.43
353,Catholic University of Portugal,11187,0.24,0.17,48.51,19.3,13.4,95.8,35.3,57.5,2021,0.51,0.2,0.13,0.96,0.35,0.57,0.02,0.07,0.2
354,Central South University,53277,0.19,0.03,48.48,32.6,37.1,66.2,96.7,24.3,2021,0.51,0.35,0.37,0.66,0.97,0.24,0.1,0.06,0.04
355,"City, University of London",14785,0.18,0.51,48.44,27.0,28.1,69.8,34.4,95.1,2021,0.51,0.29,0.28,0.7,0.34,0.95,0.03,0.05,0.61
356,University of Crete,13649,0.24,0.05,48.41,19.1,20.7,91.1,36.6,48.1,2021,0.51,0.2,0.21,0.91,0.37,0.48,0.03,0.07,0.06
357,Drexel University,20140,0.11,0.16,48.38,35.7,22.3,73.0,43.0,50.3,2021,0.51,0.38,0.22,0.73,0.43,0.5,0.04,0.03,0.19
