rank,name,number_students,student_staff_ratio,intl_students,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,tahun
1001,National University of Kaohsiung,5550,23.3,4,22.1,13.6,16,6.1,38.60,25.5,2020
1001,National Polytechnic University (IPN),177983,10.8,0,22.1,17.6,9,10.7,40.40,21.8,2020
1001,National Research Saratov State University,9847,9.7,7,22.1,20.7,12,25.7,38.10,29.7,2020
1001,National University of San Martín,15236,15.8,5,22.1,16.5,9,31.9,35.00,39.1,2020
1001,National University of the South,20987,16,,22.1,16.4,7,7.7,35.80,25.9,2020
1001,National Taipei University,8645,17,4,22.1,19.5,15,25.3,35.80,25.1,2020
1001,National Taiwan Ocean University,8652,21.6,9,22.1,18.5,22,17.1,52.80,29.9,2020
1001,National Technical University Kharkiv Polytechnic Institute,13411,8.4,9,22.1,19.6,8,5.4,34.90,27.5,2020
1001,National Yunlin University of Science and Technology,9215,24.9,4,22.1,17.2,26,7.3,89.90,18.7,2020
1001,Nicolaus Copernicus University in Toruń,22438,11.1,2,22.1,18.8,11,22.3,35.40,25.9,2020
1001,University of Nigeria Nsukka,34227,13.2,1,22.1,23,9,18.6,35.20,23.8,2020
1001,Slovak University of Agriculture in Nitra,6570,14.1,2,22.1,17.7,8,9.7,36.20,37.5,2020
1001,University of North Carolina Wilmington,14791,19.6,2,22.1,15.9,8,23.3,35.10,26.5,2020
1001,North China Electric Power University,30733,16.6,2,22.1,17.3,12,28.5,55.90,16.6,2020
1001,"University of the North, Colombia",14228,20.5,3,22.1,15,11,11.5,36.70,51.4,2020
1001,University of North Florida,12132,17.7,2,22.1,24.8,11,25.7,34.60,24,2020
1001,Novosibirsk State Technical University,11640,11.4,20,22.1,20.5,13,14.9,38.20,34.6,2020
1001,Oakland University,15887,18.9,4,22.1,25.5,13,24.5,35.30,28.9,2020
1001,Ocean University of China,32059,17.5,4,22.1,20.3,16,26.1,44.70,23,2020
1001,Ochanomizu University,2775,14.8,4,22.1,23.3,13,13,37.80,23.9,2020
1001,Oita University,5693,9.2,1,22.1,19.4,9,20.4,37.50,17.9,2020
1001,Ondokuz Mayis University,36179,33,6,22.1,15.5,9,6.7,38.40,22.1,2020
1001,Osaka Medical College,1248,2.7,1,22.1,27.2,10,12.4,36.50,15.4,2020
1001,Osaka Prefecture University,7746,10.1,4,22.1,22.4,14,20.2,41.50,22.4,2020
1001,University of Ostrava,8872,18.3,9,22.1,16.7,14,29.2,34.50,40.4,2020
1001,University of Pardubice,7266,13.7,7,22.1,17.8,15,10.3,35.50,28.2,2020
1001,Paris Nanterre University,33434,36.3,17,22.1,23.8,17,13.9,34.70,50.9,2020
1001,Perm National Research Polytechnic University,8922,9,7,22.1,19.3,11,2.1,54.90,20.3,2020
1001,Perm State University,9252,10.5,1,22.1,18.1,10,3.3,37.90,18.5,2020
1001,University of Peshawar,5647,10.7,2,22.1,25.2,11,15,34.40,34.2,2020
1001,Pirogov Russian National Research Medical University,8078,6.3,6,22.1,23.2,10,3.5,37.90,21,2020
1001,PMAS Arid Agriculture University Rawalpindi,12452,52.1,0,22.1,13.9,9,19.1,34.40,34.7,2020
1001,Polytechnic University of Bucharest,29437,13.5,3,22.1,16.8,10,12.9,34.40,21.4,2020
1001,Polytechnic University of Timişoara,12646,20.4,3,22.1,14.2,8,17.1,35.50,20,2020
1001,Pontifical Bolivarian University (UPB) – Medellín,15118,12.6,1,22.1,17.5,9,7.8,34.70,35.2,2020
1001,Pontifical Catholic University of Minas Gerais,34101,21.3,0,22.1,15.3,8,6.7,35.10,19.4,2020
1001,Pontifical Catholic University of Paraná,23714,23,1,22.1,17.4,10,23.7,35.90,27.1,2020
1001,Pontifical Catholic University of Valparaíso,15935,24.4,1,22.1,17.3,16,16,50.00,48.6,2020
1001,Prince of Songkla University,39257,15.8,2,22.1,18.1,10,17.6,35.40,32.6,2020
1001,PSG College of Technology,8325,14.6,0,22.1,19.8,10,12.8,34.90,13.6,2020
1001,Riga Technical University,10805,29.8,11,22.1,19.5,18,20.1,55.50,43,2020
1001,Rio de Janeiro State University (UERJ),22879,8.9,0,22.1,24.2,11,15.2,38.10,21.6,2020
1001,Ritsumeikan University,34413,18.3,6,22.1,19.1,13,16.6,36.80,33.6,2020
1001,Robert Gordon University,9489,20.4,22,22.1,16.8,11,23.3,35.20,75,2020
1001,University of the Ryukyus,8222,10.9,2,22.1,19.2,12,15.1,45.20,26.7,2020
1001,Saga University,6799,9.6,2,22.1,21.5,12,18.8,47.60,22.9,2020
1001,Saitama University,8579,14.3,5,22.1,19.1,13,22.8,36.40,31.7,2020
1001,Saitama Medical University,1909,1.5,0,22.1,23.6,10,28,38.10,15.1,2020
1001,Samara University,9660,10.6,11,22.1,18.3,12,31,46.60,30.2,2020
1001,Santa Catarina State University,12922,11.9,1,22.1,18.1,9,19.6,34.50,16,2020
1001,"University of Santiago, Chile (USACH)",22818,24.3,2,22.1,16.2,14,12.1,38.10,45.6,2020
1001,University of Sargodha,26206,34,0,22.1,11.7,8,10.5,34.40,39.5,2020
1001,SASTRA University,12234,14.5,0,22.1,17,12,31.9,34.90,14,2020
1001,Sathyabama Institute of Science and Technology,14381,16.9,1,22.1,18.3,9,10.2,35.00,15.8,2020
1001,University of Sciences and Technology Houari Boumediene,41865,22.5,1,22.1,16.1,8,8.1,34.90,35.6,2020
1001,University of Science and Technology of Oran Mohamed-Boudiaf,22049,11.7,2,22.1,18.9,7,7.1,34.80,38.3,2020
1001,Sechenov University,15354,8.2,16,22.1,24.5,10,2.6,37.80,36.7,2020
1001,Selçuk University,48591,19.4,4,22.1,15.5,9,17.7,34.70,19.8,2020
1001,Semnan University,12496,15.4,1,22.1,16.9,10,39.3,34.40,16.5,2020
1001,Seoul National University of Science and Technology (SeoulTech),11912,17.2,4,22.1,17.7,14,15.7,39.40,21.5,2020
1001,Sepuluh Nopember Institute of Technology,14624,10.6,4,22.1,19.6,11,23.4,62.60,34.7,2020
1001,University of Sfax,32178,13.5,1,22.1,28.9,10,17.3,34.40,39.7,2020
1001,Shahed University,6350,19.4,0,22.1,19.3,12,10.6,37.20,14.5,2020
1001,Shahid Bahonar University of Kerman,14998,23.5,0,22.1,17.8,14,15.1,41.60,15.1,2020
1001,​Shahid Chamran University of Ahvaz,12309,21.1,2,22.1,27.2,18,16.2,66.20,16.3,2020
1001,Shahrekord University,7378,22.8,0,22.1,15.6,11,35.5,34.80,15.6,2020
1001,Shahrood University of Technology,8448,24.6,0,22.1,17.7,14,27.8,35.90,18.2,2020
1001,Shibaura Institute of Technology Tokyo,7886,24,16,22.1,16.4,13,10,41.30,39.3,2020
1001,Shiga University of Medical Science,1164,3.1,2,22.1,25.5,10,27.2,42.30,20,2020
1001,Shimane University,6086,7.6,2,22.1,21.5,11,14.8,37.80,20.7,2020
1001,Shinshu University,10812,10.3,3,22.1,21.5,14,27.9,40.80,24.5,2020
1001,Shiraz University of Medical Sciences,10465,10.9,2,22.1,16.2,11,20.7,35.10,16.5,2020
1001,Shizuoka University,9956,13.6,3,22.1,17.7,13,14.7,38.90,27.6,2020
1001,University of Shizuoka,3002,11.6,3,22.1,20.9,12,13.5,38.10,20.3,2020
1001,Showa University,3659,2.1,1,22.1,30.3,9,20,36.40,16.6,2020
1001,Siberian Federal University,23800,16.7,4,22.1,18.1,13,6.8,60.50,29,2020
1001,Siksha ‘O’ Anusandhan,11703,9.9,0,22.1,19.1,8,19.9,34.70,13.1,2020
1001,University of Silesia in Katowice,24174,12.8,3,22.1,18.1,9,18.9,34.50,26,2020
1001,Silesian University of Technology,20646,12.6,1,22.1,16.4,9,31.7,36.90,16,2020
1001,Silpakorn University,24542,19.8,3,22.1,15.5,8,13.6,39.90,27.5,2020
1001,Simón Bolívar University,10273,24.9,0,22.1,16.9,10,13.8,61.10,45.9,2020
1001,University of the Sinos Valley,21715,23.7,0,22.1,18.4,10,21.5,46.30,19.7,2020
1001,Slovak University of Technology in Bratislava,13108,13.3,3,22.1,22.5,12,9.8,37.10,27.8,2020
1001,Sofia University,21988,9.3,6,22.1,20.7,10,14.2,35.30,43.7,2020
1001,Sohag University,52056,28.8,0,22.1,13.8,7,35.3,34.70,43.5,2020
1001,University of Sonora,29921,20.9,1,22.1,13.9,7,9.2,34.50,28.2,2020
1001,Soongsil University,15516,18.3,6,22.1,20.8,11,15.2,36.10,25.7,2020
1001,Sophia University,13369,24.2,9,22.1,21.6,12,14.3,36.00,40.3,2020
1001,University of Sousse,25335,11.1,1,22.1,22.7,8,13.6,34.40,36.1,2020
1001,University of South Africa,193874,155.2,7,22.1,22.1,19,15,35.20,43.7,2020
1001,University of South China,21401,10,0,22.1,19.2,10,10.9,38.30,14.7,2020
1001,Southern Federal University,19038,9.1,9,22.1,20.4,10,20.4,41.90,27.1,2020
1001,Southern Medical University,19306,6.6,7,22.1,27.2,12,24.9,39.50,23.5,2020
1001,South Ural State University,28840,17.1,5,22.1,16.1,11,20.7,39.50,20,2020
1001,South Valley University,47488,47.9,0,22.1,12.8,8,37.8,34.60,45.7,2020
1001,University of South Wales,15664,14.8,19,22.1,16.2,9,27.9,34.90,64,2020
1001,Southwest Jiaotong University,38059,15.9,2,22.1,17.9,17,20.8,81.00,24.3,2020
1001,Srinakharinwirot University,22247,17.4,0,22.1,19.9,8,12.6,40.60,20.9,2020
1001,SRM Institute of Science and Technology,51031,15.6,2,22.1,16.9,8,18.1,34.60,18.1,2020
1001,State University of Maringá,22620,12.5,1,22.1,19.6,10,8.8,34.70,17.4,2020
1001,State University of Ponta Grossa,11911,12.5,0,22.1,17.6,9,26.5,34.40,18.4,2020
1001,State University of Santa Cruz,3954,4.7,0,22.1,27.4,8,8.5,35.70,23.4,2020
1001,St Petersburg Electrotechnical University (LETI),8021,12.5,18,22.1,19.8,13,20.5,54.70,32.6,2020
1001,Süleyman Demirel University,46705,27.5,3,22.1,11.2,8,11.5,34.50,17.6,2020
1001,Sumy State University,9293,10.4,13,22.1,19.8,10,13.3,37.80,39.8,2020
1001,Suranaree University of Technology,15901,34.1,1,22.1,19.7,12,27,44.50,32.1,2020
1001,SWPS University of Social Sciences and Humanities,13561,35.3,9,22.1,15.1,12,21,34.50,51.8,2020
1001,Szent István University,12796,18.7,11,22.1,16.5,11,17.8,35.40,40.1,2020
1001,University of Talca,10795,16.1,1,22.1,15.3,11,27.5,44.70,49.5,2020
1001,Tamil Nadu Agricultural University,6279,7.6,0,22.1,23.5,9,2.7,40.50,14.8,2020
1001,Tamkang University,26032,24.7,8,22.1,16.4,13,12.8,35.90,30.2,2020
1001,University of Tarapacá,8708,25.1,2,22.1,12.7,14,10.8,34.40,50.2,2020
1001,Taras Shevchenko National University of Kyiv,23229,8.8,3,22.1,23.5,10,8.3,35.00,31.5,2020
1001,Technical University of Cluj-Napoca,19745,17.9,1,22.1,15.2,10,16.9,35.20,21.5,2020
1001,Technical University of Košice,8767,11.5,9,22.1,20.8,13,10.2,44.00,27.6,2020
1001,Technical University of Liberec,5321,9.5,12,22.1,19.8,12,5.9,40.50,38.8,2020
1001,"University of Technology, Iraq",10450,6.3,0,22.1,20.5,7,20.3,34.60,37.5,2020
1001,Universiti Teknologi MARA,54483,17.1,0,22.1,18.1,13,10.9,34.70,18.3,2020
1001,Texas State University,31893,19.1,1,22.1,17.4,14,27.3,36.40,30.4,2020
1001,Thammasat University,33506,12.1,1,22.1,18.6,12,11.7,38.90,34.4,2020
1001,University of Tlemcen,43446,24.5,1,22.1,29.1,9,5.6,34.80,37,2020
1001,TOBB University of Economics and Technology,5836,16.8,1,22.1,15.7,11,23.4,35.30,24.9,2020
1001,Toho University,5204,13.2,1,22.1,21.7,14,25.8,39.10,17.3,2020
1001,Tokai University,29848,13,2,22.1,18.9,10,20.8,36.80,23.4,2020
1001,Tokat Gaziosmanpaşa University,23679,20.9,2,22.1,13.1,8,17.8,34.60,16.6,2020
1001,Tokushima University,7553,8.7,3,22.1,26.5,19,15,55.10,22.6,2020
1001,Tokyo University of Agriculture,12221,33.9,2,22.1,16,10,10.5,36.40,19.1,2020
1001,Tokyo City University,7481,14.9,1,22.1,16.7,10,6.8,41.60,19,2020
1001,Tokyo Denki University,9285,25.6,2,22.1,15.2,9,3.4,39.60,17.7,2020
1001,Tokyo University of Marine Science and Technology,2654,10.7,7,22.1,24.3,14,10.4,47.70,33.3,2020
1001,Tomas Bata University in Zlín,8546,19.5,10,22.1,18.7,17,12.6,37.20,42,2020
1001,Tottori University,6096,7.5,2,22.1,21.6,11,12.4,37.30,19.9,2020
1001,University of Toyama,9133,12,3,22.1,21.1,13,20.3,44.40,27.3,2020
1001,Toyo University,32404,30.5,5,22.1,15,9,6.6,35.30,30.8,2020
1001,Toyohashi University of Technology (TUT),2135,8.8,7,22.1,21.9,17,16.3,51.10,26,2020
1001,Tribhuvan University,418053,36,0,22.1,11.4,7,30.8,34.40,45.8,2020
1001,Tunghai University,15704,26.8,10,22.1,15,13,10.6,37.70,34.6,2020
1001,University of Tunis El Manar,33923,10.1,1,22.1,25.6,10,18.3,34.50,40.8,2020
1001,Tzu Chi University,3492,10.1,5,22.1,20,14,15.1,39.10,20.3,2020
1001,Ufa State Aviation Technical University,14111,5.6,1,22.1,20.7,8,10.5,34.50,19,2020
1001,Ural Federal University,25000,11.6,11,22.1,23.8,17,12.5,51.10,44.6,2020
1001,Urmia University,13500,28.6,0,22.1,20,13,18.3,38.10,14.9,2020
1001,Utsunomiya University,4872,13.4,4,22.1,18,10,6,36.60,22.8,2020
1001,University of Valladolid,23232,12.3,6,22.1,21.7,12,23.1,38.10,37.7,2020
1001,University of Valparaíso,16211,18.5,3,22.1,16.7,10,18.4,34.50,48.7,2020
1001,"University of Veterinary and Animal Sciences, Lahore",5794,28.5,1,22.1,14.5,10,8.5,42.20,36.5,2020
1001,Vietnam National University (Ho Chi Minh City),63479,21.7,1,22.1,14.1,9,16,42.80,40.3,2020
1001,Vilnius Gediminas Technical University,9551,14.1,10,22.1,16.2,12,31.7,40.70,39.6,2020
1001,V.N. Karazin Kharkiv National University,17109,9.1,25,22.1,20.6,9,9,34.60,49.9,2020
1001,Volgograd State Technical University,14764,15,7,22.1,15.1,9,21.9,43.20,19.4,2020
1001,Voronezh State University,15246,11,10,22.1,21.1,9,4.2,35.30,25.9,2020
1001,VŠB - Technical University of Ostrava,13381,14.7,13,22.1,18.6,13,10.1,41.40,38.9,2020
1001,Warsaw University of Technology,29709,12.9,6,22.1,19.2,12,30.7,39.80,25.1,2020
1001,Wenzhou Medical University,15971,11.7,5,22.1,16.7,13,28,37.70,24.2,2020
1001,University of West Bohemia,10540,15.2,5,22.1,18.1,16,16.7,39.10,29.8,2020
1001,Western Paraná State University (Unioeste),11927,9.1,0,22.1,18.8,11,4,34.90,15.2,2020
1001,West University of Timişoara,13550,18,4,22.1,17.9,9,11.9,35.50,28,2020
1001,Wrocław University of Science and Technology,28329,14.8,3,22.1,16.6,11,21.3,38.90,21,2020
1001,Yamagata University,8913,8.7,2,22.1,21.8,12,17.7,50.60,22.3,2020
1001,Yamaguchi University,10580,10.8,5,22.1,20.8,13,14.9,42.30,25.2,2020
1001,University of Yamanashi,4659,6.3,4,22.1,24,11,25.6,36.80,21.6,2020
1001,Yanshan University,32748,15.3,1,22.1,17.5,11,14.9,50.60,15.9,2020
1001,Yarmouk University,35353,30.4,9,22.1,19.4,8,7.1,35.60,48.7,2020
1001,Yazd University,13745,30.2,1,22.1,16.6,14,16.1,36.90,16.6,2020
1001,Yeditepe University,19508,37.4,2,22.1,18.8,12,11.9,68.00,19.6,2020
1001,Yıldız Technical University,36946,33.5,4,22.1,15.4,13,23,45.60,21.1,2020
1001,Yokohama National University,9889,12.5,7,22.1,22.7,17,16.2,49.10,26.7,2020
1001,Yuan Ze University,8356,19.5,8,22.1,17.3,14,15.5,47.00,28.3,2020
1001,Zagazig University,156419,24,1,22.1,13.6,8,29.6,34.40,38.8,2020
1001,University of Zagreb,68216,18.9,3,22.1,17.8,13,25.3,37.40,33,2020
1001,University of Zanjan,9980,25.1,0,22.1,17,12,28.5,43.80,18.7,2020
1001,Zhejiang University of Technology,31228,14.7,8,22.1,16.7,14,32.3,51.40,24.4,2020
